pool,name,dex,base_id,quote_id,subject_id,subject_cap,bucket,reason,h24,vol_30d
0x00000000000014aa86c5d3c41765bb24e11bd701-0x2412d98ba8200050ba63355f9473f7f3f31c273f1b2ed56a013ad49b90b9260d,"USDG / USDC 0.007%",ekubo-v3-ethereum,global-dollar,usd-coin,,,above,both_quote,2805833,343228799
0x2287a9620adcbf6250dc71be9ee9b2d3a1ec85a464fc6f5c06669e8d07b61bba,"USDT / ETH 0.01%",uniswap-v4-ethereum,tether,ethereum,,,above,both_quote,2781417,88676826
0xe6ff8b9a37b0fab776134636d9981aa778c4e718,"WBTC / WETH 0.01%",uniswap_v3,wrapped-bitcoin,weth,,,above,both_quote,2695277,42038507
0xc2921134073151490193ac7369313c8e0b08e1e7,"USDtb / USDC",curve,usdtb,usd-coin,,,above,both_quote,2546470,30031786
0x00000000000014aa86c5d3c41765bb24e11bd701-0x583531a847f49c31bb86c4ae1b650dc7cb21174b18e5b8ed13108a299c3adb35,"USDe / USDC 0.003%",ekubo-v3-ethereum,ethena-usde,usd-coin,,,above,both_quote,2538425,232289407
0xdb4c4d91f12ce76f5c9ac0eae193cf3b4d6684cd5f09bf35d03dd9ae6d8a43b1,"CTM / ETH",uniswap-v4-ethereum,c8ntinuum,ethereum,c8ntinuum,2089702044,above,single_subject:cg_fdv,2528707,71880117
0x8366b1dde4de12c8806985fbb599d408d92d01a6faf2e478cc6bb76189cc00f1,"LIT / USDC 0.3%",uniswap-v4-ethereum,lighter,usd-coin,lighter,1004154713,above,single_subject:cg_mcap,2482082,21525970
0x313698667d7fdd6789a9bc70821309ff891e729a,"crvUSD / WBTC",curve,crvusd,wrapped-bitcoin,,,above,both_quote,2442658,23548273
0x00000000000014aa86c5d3c41765bb24e11bd701-0x6fde3244f6fa747ae318aba6e982a4281febad4d22e3b134aa299a83a951895d,"USDC / USDT",ekubo-v3-ethereum,usd-coin,tether,,,above,both_quote,2371235,202327746
0x147d15e009a63ebed5196ea029679329204f98fd,"fwWETH / fwUSDT",ring-exchange-ethereum,,,fwWETH,,unknown,gt_fdv_only_above_threshold,2318019,48993617
0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,"WBTC / USDC 0.3%",uniswap_v3,wrapped-bitcoin,usd-coin,,,above,both_quote,2315221,76893248
0xdb74dfdd3bb46be8ce6c33dc9d82777bcfc3ded5,"weETH / WETH",curve,wrapped-eeth,weth,,,above,both_quote,2269170,43261752
0x053f6a47ccba79e7d5d623173ed6dd5a31cf19c28bae0fb8276f4506295f90da,"UNI / ETH 0.3%",uniswap-v4-ethereum,uniswap,ethereum,uniswap,3952497590,above,single_subject:cg_mcap,2216797,69199784
0xb20351bcf606dcc3525d2ed36760a86a5dec7423b77d41125bd4a416ba93448b,"sUSDe / USDT 0.008%",uniswap-v4-ethereum,ethena-staked-usde,tether,ethena-staked-usde,1313875034,above,single_subject:cg_mcap,2205281,98931743
0x00b06862de00a7e67a2d6d3fbeea592a32460de0,"fwWBTC / fwWETH",ring-exchange-ethereum,,,fwWBTC,,unknown,gt_fdv_only_above_threshold,2172501,38087041
0x13e12bb0e6a2f1a3d6901a59a9d585e89a6243e1,"frxUSD / crvUSD",curve,frax-usd,crvusd,,,above,both_quote,2046698,52739704
0xfaa318479b7755b2dbfdd34dc306cb28b420ad12,"UNI / WETH 0.05%",uniswap_v3,uniswap,weth,uniswap,3952497590,above,single_subject:cg_mcap,2019763,31920475
0x0b599ebf4e05af48b56d38e2dde520570c366460,"LBTC / WBTC 0.01%",uniswap_v3,lombard-staked-btc,wrapped-bitcoin,lombard-staked-btc,779111598,above,single_subject:cg_mcap,1959321,21434656
0x00b9edc1583bf6ef09ff3a09f6c23ecb57fd7d0bb75625717ec81eed181e22d7,"ETH / USDC 0.01%",uniswap-v4-ethereum,ethereum,usd-coin,,,above,both_quote,1918863,64185214
0x90512722b19945c7ec2746e34f45c301a5dadc830bb669056fa5fd5ad943e06e,"LBTC / cbBTC 0.02%",uniswap-v4-ethereum,lombard-staked-btc,coinbase-wrapped-btc,lombard-staked-btc,779111598,above,single_subject:cg_mcap,1839563,13990749
0x75624c04a031134ec1b56ecc7131bd3ce11bcd663d16ba57ad1d0f40a91c35c2,"GULD / ELEVATE 0.3%",uniswap-v4-ethereum,guld,,guld,13347722,below,min_cap_of_two:cg_fdv,1746805,10088153
0x73a38006d23517a1d383c88929b2014f8835b38b,"tBTC / WBTC 0.01%",uniswap_v3,tbtc,wrapped-bitcoin,,,above,both_quote,1715758,56769231
0x8b39be478d19f3dfc2bd997796ba46662d0fce435d697fcb294f1ec0087a2f4b,"ELEVATE / GIVE 0.3%",uniswap-v4-ethereum,,,GIVE,50181922,below,min_cap_of_two:gt_fdv,1678780,10950424
0x769db46f39c42ee7ad5f71f4167c47edd281e767,"DAI / WETH 0.3%",sushiswap-v3-ethereum,dai,weth,,,above,both_quote,1609326,34249977
0x69d57af146163a5fd2030783093c304969ea9f42c19e9cc8349a5b9263b2ab13,"apxUSD / USDC 0.49%",uniswap-v4-ethereum,apxusd,usd-coin,,,above,both_quote,1594881,2384112
0x83f24023d15d835a213df24fd309c47dab5beb32,"crvUSD / cbBTC",curve,crvusd,coinbase-wrapped-btc,,,above,both_quote,1526240,20589043
0x7f86bf177dd4f3494b841a37e810a34dd56c829b,"USDC / WBTC / WETH",curve,usd-coin,wrapped-bitcoin,,,above,both_quote,1314098,6487199
0x95dbb3c7546f22bce375900abfdd64a4e5bd73d6,"EUROC / USDC 0.05%",uniswap_v3,euro-coin,usd-coin,,,above,both_quote,1502054,34354504
0xf5ebbd2cabd7c7a1db4ad9f8bbbcfc8745c1c1b0addb75b2a9652f47001c0a6d,"CDXR / ELEVATE 0.3%",uniswap-v4-ethereum,,,CDXR,33582066,below,min_cap_of_two:gt_fdv,1501973,9106562
0x6ca298d2983ab03aa1da7679389d955a4efee15c,"WETH / USDT 0.05%",pancakeswap-v3-ethereum,weth,tether,,,above,both_quote,1490678,44738524
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,"WBTC / WETH 0.3%",uniswap_v3,wrapped-bitcoin,weth,,,above,both_quote,1435526,25615182
0x54c72c46df32f2cc455e84e41e191b26ed73a29452cdd3d82f511097af9f427e,"WBTC / ETH 0.3%",uniswap-v4-ethereum,wrapped-bitcoin,ethereum,,,above,both_quote,1403123,28433751
0xefc6516323fbd28e80b85a497b65a86243a54b3e,"BOLD / USDC",curve,liquity-bold-2,usd-coin,liquity-bold-2,36606993,below,single_subject:cg_mcap,1312283,16582658
0x4f52c3a81e33521e5a9a47fd9d3be475d2279c2e,"crvUSD / tBTC",curve,crvusd,tbtc,,,above,both_quote,1257792,17474599
0x9a5c1d2f4a7a7962a63259de6fcc1afb1d0aa1abdf5d19c23d22fd78953c5167,"USDC / UNI 0.3%",uniswap-v4-ethereum,usd-coin,uniswap,uniswap,3952497590,above,single_subject:cg_mcap,1232765,38187147
0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,"LINK / WETH 0.3%",uniswap_v3,chainlink,weth,chainlink,8148325666,above,single_subject:cg_mcap,1232007,112417748
0xe0cc64ab3712e2087e1d4aab6f3a14f120449e5f,"LBTC / WBTC",fluid-ethereum,lombard-staked-btc,wrapped-bitcoin,lombard-staked-btc,779111598,above,single_subject:cg_mcap,1216536,14809955
0x6d074d42d50399581cc3d303b8024000a7897290,"EUROC / EURCV 0.01%",uniswap_v3,euro-coin,societe-generale-forge-eurcv,,,above,both_quote,1186973,19263461
0x4eceeb5adaa1cabd56451c1f1ea82b33effb6de62097a19734936f574e9a2de2,"GHO / USDT 0.01%",uniswap-v4-ethereum,gho,tether,,,above,both_quote,1158487,19793995
0xcd019866bb9876e0c3f135bc5fe856a0566d490c1b2fcca97e8205ee25048e6f,"AAVE / UNI 0.3%",uniswap-v4-ethereum,aave,uniswap,aave,1886158714,above,min_cap_of_two:cg_mcap,1120349,27800418
0x6af632b8235f1a9d95a816f7a4090736346b763a8ab4e8327017aaae72d0d1d2,"LSK / ETH 0.3%",uniswap-v4-ethereum,lisk,ethereum,lisk,84226698,below,single_subject:cg_mcap,1108100,16750285
0x63bb22f47c7ede6578a25c873e77eb782ec8e4c19778e36ce64d37877b5bd1e7,"USDe / USDT 0.005%",uniswap-v4-ethereum,ethena-usde,tether,,,above,both_quote,1107058,54888406
0xacdb27b266142223e1e676841c1e809255fc6d07,"WETH / USDT 0.01%",pancakeswap-v3-ethereum,weth,tether,,,above,both_quote,1090100,45214514
0xe6d7ebb9f1a9519dc06d557e03c522d53520e76a,"USDe / USDC 0.01%",uniswap_v3,ethena-usde,usd-coin,,,above,both_quote,1064550,99895814
0xc756bba710d45647715079ce50aa16aab36ded42,"PAXG / XAUt 0.01%",uniswap_v3,pax-gold,tether-gold,pax-gold,1861852952,above,min_cap_of_two:cg_mcap,1047639,78656438
0x5777d92f208679db4b9778590fa3cab3ac9e2168,"DAI / USDC 0.01%",uniswap_v3,dai,usd-coin,,,above,both_quote,1025882,42307031
0x54222f404dcfac705322045f01d100380b871450,"fwUSDC / fwWETH",ring-exchange-ethereum,,,fwUSDC,,unknown,gt_fdv_only_above_threshold,1022485,21941847
0xa43fe16908251ee70ef74718545e4fe6c5ccec9f,"PEPE / WETH",uniswap_v2,pepe,weth,pepe,1424439223,above,single_subject:cg_mcap,1015582,57214773
0x7413522ca4b846ff826e6d757af70a2cb4083065,"apyUSD / apxUSD 0.25%",pancakeswap-v3-ethereum,apyusd,apxusd,apyusd,178974554,above,single_subject:cg_mcap,995258,1877292
0xfd9f0c933bede7bfccd045e4359d7511b4d5a450bec9997ebf8500fbfa22967d,"USDG / USDT 0.005%",uniswap-v4-ethereum,global-dollar,tether,,,above,both_quote,960594,960598
0xb98437c7ba28c6590dd4e1cc46aa89eed181f97108e5b6221730d41347bc817f,"USDC / WBTC 0.3%",uniswap-v4-ethereum,usd-coin,wrapped-bitcoin,,,above,both_quote,958777,21585822
0xce2899b16743cfd5a954d8122d5e07f410305b1aebee39fd73d9f3b9ebf10c2f,"AZTEC / ETH 0.05%",uniswap-v4-ethereum,aztec,ethereum,aztec,37133547,below,single_subject:cg_mcap,930702,23329300
0xd51a44d3fae010294c616388b506acda1bfaae46,"USDT / WBTC / WETH",curve,tether,wrapped-bitcoin,,,above,both_quote,783910,13577846
0x3d8a4e3c8985f514808a901424724c9bc03b7a5b5ac3ca8b679d4681690d1e7f,"ETH / WBTC 0.01%",uniswap-v4-ethereum,ethereum,wrapped-bitcoin,,,above,both_quote,918667,9858804
0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,"WETH / USDC",uniswap_v2,weth,usd-coin,,,above,both_quote,917476,20909126
0x4d9f9d15101eec665f77210cb999639f760f831e,"stETH / frxETH",curve,staked-ether,frax-ether,frax-ether,147377310,above,single_subject:cg_mcap,909714,1624308
0x3470447f3cecffac709d3e783a307790b0208d60,"UNI / USDT 0.3%",uniswap_v3,uniswap,tether,uniswap,3952497590,above,single_subject:cg_mcap,894906,27382555
0x7067a500ad68cf5129b957fa62c97042cddccaa15d16cb91e3720d97971109bb,"USDC / cbBTC 0.3%",uniswap-v4-ethereum,usd-coin,coinbase-wrapped-btc,,,above,both_quote,852497,36581795
0xb90d11907f96a9d5fd8979ef271d3bb9b90052d9299d1f95faa5168c55bcb716,"USDG / USDC 0.007%",uniswap-v4-ethereum,global-dollar,usd-coin,,,above,both_quote,848991,42683675
0xf4d0cf32908b2c7f1021339c43df0f77f06896d7,"USDat / USDC",curve,saturn-dollar,usd-coin,saturn-dollar,70615059,below,single_subject:cg_mcap,846549,96519667
0x4d68b530920d26c3b01c99fecc19e21011b72bbd,"ZAMA / USDT 0.05%",uniswap_v3,zama,tether,zama,115983436,above,single_subject:cg_mcap,834262,26414357
0x69c7bd26512f52bf6f76fab834140d13dda673ca,"NPC / WETH",uniswap_v2,non-playable-coin,weth,non-playable-coin,157014487,above,single_subject:cg_mcap,826728,23241247
0x58299b9ad89104f189f5efcdf4910615cb9e3296afb0c5a1d1d3befdd1bf7ae4,"WBTC / wstETH 0.25%",uniswap-v4-ethereum,wrapped-bitcoin,wrapped-steth,,,above,both_quote,801516,11412568
0x41a561b972039a9ccb975a4c17b84c9f95099e15,"ADI / USDC 0.05%",uniswap_v3,adi-token,usd-coin,adi-token,82691741,below,single_subject:cg_mcap,799811,18673841
0x1c60dc7ce348dc9f1e8992c027350acfda4ba66e2365aa87cbdd98c490185088,"ETH / AAVE 0.3%",uniswap-v4-ethereum,ethereum,aave,aave,1886158714,above,single_subject:cg_mcap,775175,26172873
0x5b70a1582135bd04e39ca94a6a56fc3a828e3115,"PRIME / USDC 0.01%",uniswap_v3,hastra-prime,usd-coin,hastra-prime,575350731,above,single_subject:cg_mcap,771313,69851263
0xb7ecb2aa52aa64a717180e030241bc75cd946726,"tBTC / WBTC",curve,tbtc,wrapped-bitcoin,,,above,both_quote,765321,23508884
0x5d0ed52610c76d7bf729130ce7ddc0488b2f4bd0a0db1f12adbe6a32deaff893,"BOLD / USDC 0.05%",uniswap-v4-ethereum,liquity-bold-2,usd-coin,liquity-bold-2,36606993,below,single_subject:cg_mcap,740679,7657501
0x52c77b0cb827afbad022e6d6caf2c44452edbc39,"SPX / WETH",uniswap_v2,spx6900,weth,spx6900,431938801,above,single_subject:cg_mcap,715885,48185154
0xd9f3a5a0e7499149538cdee8b804a5ac4f4944fc,"ALN / WETH",sushiswap,,weth,ALN,49493528,below,single_subject:gt_mcap,712721,712723
0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,"AAVE / WETH 0.3%",uniswap_v3,aave,weth,aave,1886158714,above,single_subject:cg_mcap,704190,34088717
0x4a24fcf3c1cbebd80d09537c7aa15adf2d228aa1b9ba1b0e5fb82e66dc96c0d2,"USDT / WBTC 0.05%",uniswap-v4-ethereum,tether,wrapped-bitcoin,,,above,both_quote,698789,19316785
0x00000000000014aa86c5d3c41765bb24e11bd701-0xde39735c66c6f51669c80e1fde362e42a1b1b927d49dee8d6577765a4e4d38c6,"USDC / ETH 0.05%",ekubo-v3-ethereum,usd-coin,ethereum,,,above,both_quote,697012,22698679
0xd3d2e2692501a5c9ca623199d38826e513033a17,"UNI / WETH",uniswap_v2,uniswap,weth,uniswap,3952497590,above,single_subject:cg_mcap,695326,10086296
0x5ae13baaef0620fdae1d355495dc51a17adb4082,"PAXG / USDC 0.05%",uniswap_v3,pax-gold,usd-coin,pax-gold,1861852952,above,single_subject:cg_mcap,667462,44450059
0x276084527b801e00db8e4410504f9baf93f72c67,"rsETH / ETH",fluid-ethereum,kelp-dao-restaked-eth,ethereum,kelp-dao-restaked-eth,1027092182,above,single_subject:cg_mcap,644504,4233429
0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,"WETH / USDT",uniswap_v2,weth,tether,,,above,both_quote,641366,19291066
0x20c3a15e34e5d88aeba004b0753af69e4f6bea80eae2263f7a92e919cd33cc56,"USDT / WBTC 0.3%",uniswap-v4-ethereum,tether,wrapped-bitcoin,,,above,both_quote,641061,19752500
0x5459f9d1f649b9f1353a50fd0c8d796b4feb11926bec295cb0614a135febdf9a,"tBTC / cbBTC 0.01%",uniswap-v4-ethereum,tbtc,coinbase-wrapped-btc,,,above,both_quote,638562,55001420
0x90a64ed1c47392829a39df15ff25401c21818ea2db9e2538c9c25182f76b7c1e,"FUSE / ETH 1.1%",uniswap-v4-ethereum,,ethereum,FUSE,1227915,below,single_subject:gt_fdv,621217,3862207
0x0b316150f91dbd9a234b870cc75aaf57def1be43,"DEFO / WETH",uniswap_v2,,weth,DEFO,244318,below,single_subject:gt_mcap,620695,639997
0x433a00819c771b33fa7223a5b3499b24fbcd1bbc,"wTAO / WETH 1%",uniswap_v3,wrapped-tao,weth,wrapped-tao,24363815,below,single_subject:cg_mcap,607625,25740076
0x553e9c493678d8606d6a5ba284643db2110df823,"rETH / WETH 0.01%",uniswap_v3,rocket-pool-eth,weth,,,above,both_quote,594775,22535994
0x76dbd3b36d5f0a1fa1c38b75984a9ed57aa1a36a6dbab77b9503ef9349dbb617,"frxUSD / USDC 0.008%",uniswap-v4-ethereum,frax-usd,usd-coin,,,above,both_quote,583457,8650394
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,"WBTC / USDC 0.05%",uniswap_v3,wrapped-bitcoin,usd-coin,,,above,both_quote,582277,17600908
0x9c4fe5ffd9a9fc5678cfbd93aa2d4fd684b67c4c,"PAXG / WETH",uniswap_v2,pax-gold,weth,pax-gold,1861852952,above,single_subject:cg_mcap,577642,13403601
0x635ef0056a597d13863b73825cca297236578595,"GHO / crvUSD",curve,gho,crvusd,,,above,both_quote,574282,10211758
0x2621cc0b3f3c079c1db0e80794aa24976f0b9e3c,"USDS / SKY",uniswap_v2,usds,sky,sky,1428700579,above,single_subject:cg_mcap,568460,16408230
0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14,"crvUSD / WETH / CRV",curve,crvusd,weth,,,above,both_quote,335557,5023908
0x7418de766caaf03f971958d42d227509f1ffdbd0049f26bb697f209a31e6fe29,"POWER / ETH 0.05%",uniswap-v4-ethereum,power-protocol,ethereum,power-protocol,38004662,below,single_subject:cg_mcap,563972,1543958
0xcfecc1c9f3cb6190cb1ff7f65a130bfbe5107d38,"LDO / WETH 0.05%",uniswap_v3,lido-dao,weth,lido-dao,280709674,above,single_subject:cg_mcap,562527,46446756
0xf8e349d1d827a6edf17ee673664cfad4ca78c533,"SEI / USDC 0.3%",uniswap_v3,layerzero-bridged-sei,usd-coin,layerzero-bridged-sei,3191580,below,single_subject:cg_fdv,549569,27731130
0xac216046ab7df980f1b8c5e254c922ef7e0a2d11,"USDSM / USDC",curve,stable-mint-usd,usd-coin,stable-mint-usd,12358924,below,single_subject:cg_mcap,548417,1410574
0x00000000000014aa86c5d3c41765bb24e11bd701-0x1f5ddf72564f731684c5770af5a25d4a3855c13e9c841a2c8b43b25fff19b0ec,"cbBTC / WBTC 0.004%",ekubo-v3-ethereum,coinbase-wrapped-btc,wrapped-bitcoin,,,above,both_quote,532027,40436033
0x8e176eb9a5074c807cfffcedb5c5483a12e37270,"WETH / USDC 0.13%",balancer_ethereum,weth,usd-coin,,,above,both_quote,520319,1445104
0x4674abc5796e1334b5075326b39b748bee9eaa34,"AAVE / WETH 0.05%",uniswap_v3,aave,weth,aave,1886158714,above,single_subject:cg_mcap,518659,23471239
0x7486ff76f69872d27b22dada4078bd55b36a5324,"WBTC / WETH 0.3%",sushiswap-v3-ethereum,wrapped-bitcoin,weth,,,above,both_quote,487670,9193380
0xf6e8088529094bc485561fa2a03e3d19c9a60f5d99a997e8fe16ab4ca2db277a,"DAI / USDT 0.007%",uniswap-v4-ethereum,dai,tether,,,above,both_quote,461249,29083077
0xf063bd202e45d6b2843102cb4ece339026645d4a,"USDe / USDT",fluid-ethereum,ethena-usde,tether,,,above,both_quote,454963,18964241
0x50e0b4c7d399db367f5b60f911c24b3a16d5c6a9acd75afe6ffd7b50637a273f,"3x / ETH",uniswap-v4-ethereum,,ethereum,3x,176035,below,single_subject:gt_fdv,451355,580444
0x859f7092f56c43bb48bb46de7119d9c799716cdf,"XCN / WETH",uniswap_v2,chain-2,weth,chain-2,156102806,above,single_subject:cg_mcap,449441,5390692
0x6546055f46e866a4b9a4a13e81273e3152bae5da,"XAUt / USDT 0.05%",uniswap_v3,tether-gold,tether,tether-gold,2666288366,above,single_subject:cg_mcap,449112,28802504
0x13394005c1012e708fce1eb974f1130fdc73a5ce,"PYUSD / USDC 0.01%",uniswap_v3,paypal-usd,usd-coin,,,above,both_quote,446653,8091587
0x5d4f3c6fa16908609bac31ff148bd002aa6b8c83,"LINK / WETH 0.05%",uniswap_v3,chainlink,weth,chainlink,8148325666,above,single_subject:cg_mcap,445477,22405840
0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,"USDT / WBTC / WETH",curve,tether,wrapped-bitcoin,,,above,both_quote,378543,2280429
0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,"DAI / WETH 0.3%",uniswap_v3,dai,weth,,,above,both_quote,411019,11298893
0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,"USDC / USDT 0.01%",pancakeswap-v3-ethereum,usd-coin,tether,,,above,both_quote,399392,10281531
0x68c498df05982d635914ee0ae6501c749a78b473,"fwDAI / fwWETH",ring-exchange-ethereum,,,fwDAI,,unknown,gt_fdv_only_above_threshold,397491,8371927
0x9aac67deef711d438ad711ae495b8cb43a6ee1a8,"MNT / USDe 0.3%",uniswap_v3,mantle,ethena-usde,mantle,1798460068,above,single_subject:cg_mcap,396755,12762083
0x331b8e7f8d7b281cca61d1de8beb4cf2dad61327,"$Go / WETH",uniswap_v2,,weth,$Go,3023514,below,single_subject:gt_fdv,372934,967526
0x167478921b907422f8e88b43c4af2b8bea278d3a,"sDAI / sUSDe",curve,savings-dai,ethena-staked-usde,savings-dai,164808173,above,min_cap_of_two:cg_mcap,372703,22731959
0x706dcb5e9cb7027d8b0c61f7fa144e65d575064a,"GHO / USDC 0.01%",uniswap_v3,gho,usd-coin,,,above,both_quote,369459,10872179
0xd9ff8396554a0d18b2cfbec53e1979b7ecce8373,"crvUSD / WBTC",curve,crvusd,wrapped-bitcoin,,,above,both_quote,360910,6446080
0x16a92c8f5fc3087690bc09389fa7e038c47fa26b4f0ca978509d366a62982185,"USDC / ADS 0.01%",uniswap-v4-ethereum,usd-coin,adshares,adshares,17620833,below,single_subject:cg_mcap,357366,7309870
0xfd1c4559ad314e035e2440d88574ce44ff10ab05cfc90e4c8591b2fae7c73a6f,"SEND / ETH 1%",uniswap-v4-ethereum,,ethereum,SEND,836896,below,single_subject:gt_fdv,353021,9821225
0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,"DAI / WETH",uniswap_v2,dai,weth,,,above,both_quote,346467,8026172
0xf1f435b05d255a5dbde37333c0f61da6f69c6127,"crvUSD / tBTC",curve,crvusd,tbtc,,,above,both_quote,343318,6686696
0x763d3b7296e7c9718ad5b058ac2692a19e5b3638,"USDC / WETH 0.3%",sushiswap-v3-ethereum,usd-coin,weth,,,above,both_quote,339406,7697092
0x625e92624bc2d88619accc1788365a69767f6200,"PYUSD / crvUSD",curve,paypal-usd,crvusd,,,above,both_quote,333267,6287589
0x7e13876b92f1a62c599c231f783f682e96b91761,"stLINK / LINK",curve,stake-link-staked-link,chainlink,stake-link-staked-link,77616855,below,min_cap_of_two:cg_fdv,326970,6336439
0x909e4a022a7505d44b19b36fe76ee18567379ee4c9697438acde2e159c006c32,"FOLD / ETH 0.3%",uniswap-v4-ethereum,interfold,ethereum,interfold,16487194,below,single_subject:cg_mcap,324503,94042238
0x9c7ed68b00dc4f45243b07ce71a54a86e8f8fcbb,"SERV / WETH 1%",uniswap_v3,openserv,weth,openserv,14389294,below,single_subject:cg_mcap,322783,4271244
0x86f874212335af27c41cdb855c2255543d1499ce,"weETH / ETH",fluid-ethereum,wrapped-eeth,ethereum,,,above,both_quote,319962,22994311
0x4068038ab5490063a3ead93b3712ed082e62bd59,"ICP / WETH 0.05%",uniswap_v3,internet-computer,weth,internet-computer,1382931528,above,single_subject:cg_mcap,319474,8288112
0x2c2226a6381e68a86c1a8dcb8d9fdab050959dd5,"HLX / USDC 0.3%",uniswap_v3,helix-ai,usd-coin,helix-ai,4803064847,above,single_subject:cg_fdv,318522,10392337
0xb07d640fd9e2eb9dc81b953c8e4fd006bdfeaf276010fb5418eb763ca15abfb3,"VIBE / ETH 1%",uniswap-v4-ethereum,,ethereum,VIBE,9109829,below,single_subject:gt_fdv,307377,15688133
